file_path,word,speaker,session_id,mfcc_0_mean,mfcc_0_std,mfcc_0_max,mfcc_0_min,mfcc_1_mean,mfcc_1_std,mfcc_1_max,mfcc_1_min,mfcc_2_mean,mfcc_2_std,mfcc_2_max,mfcc_2_min,mfcc_3_mean,mfcc_3_std,mfcc_3_max,mfcc_3_min,mfcc_4_mean,mfcc_4_std,mfcc_4_max,mfcc_4_min,mfcc_5_mean,mfcc_5_std,mfcc_5_max,mfcc_5_min,mfcc_6_mean,mfcc_6_std,mfcc_6_max,mfcc_6_min,mfcc_7_mean,mfcc_7_std,mfcc_7_max,mfcc_7_min,mfcc_delta_0_mean,mfcc_delta_0_std,mfcc_delta_1_mean,mfcc_delta_1_std,mfcc_delta_2_mean,mfcc_delta_2_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_rolloff_mean,mel_0_mean,mel_1_mean,mel_2_mean,mel_3_mean,mel_4_mean,f0_mean,f0_std,f0_range,voicing_ratio,rms_mean,rms_std,zcr_mean,signal_mean,signal_std,signal_max,duration,word_length,difficult_chars_count,word_difficulty_ratio,speaker_encoded
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\7.wav,خلاص,عاصم,عاصم_خلاص,-176.76558,63.908527,-84.11396,-353.96118,103.12936,25.811962,156.52966,59.581303,-79.451645,37.57199,-1.8552934,-151.21869,-16.015692,33.43634,69.17886,-57.811077,-65.08937,18.809708,-19.172184,-93.62297,14.736899,12.146547,28.097786,-9.190857,-34.831944,19.893055,11.039152,-62.55555,-15.4836,10.620469,3.2314243,-30.444717,-4.011943,16.064352,-0.0628984,6.5995383,-1.227902,9.172339,1860.5443340382924,311.31875375399727,1678.740078520513,3373.0865478515625,1.2490207,4.3509746,6.659885,2.6992276,0.27411363,192.8684278998571,77.39795900662868,248.607754173588,1.0,0.14736983,0.11227141,0.09375,4.583419e-05,0.18601787,0.86391354,0.5531519274376417,4,2,0.5,2
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\0.wav,خلاص,أحمد,أحمد_خلاص,-344.0842,135.2514,-120.02501,-556.89636,27.355835,60.299442,137.62057,-56.600822,-38.515144,34.73212,14.797801,-110.75847,39.369797,24.380644,86.93677,-2.7171025,-33.510433,13.800245,-2.324056,-49.418617,-9.524691,30.51374,28.464903,-68.26755,-39.08272,22.758831,4.1460357,-73.739746,-6.666721,13.5654745,10.506302,-30.412666,5.2530637,24.297094,0.6467178,10.8743105,-1.6565491,6.640349,3942.3926936068274,1609.047361890474,1775.0434784560352,5699.12109375,-22.066051,-20.016975,-29.274475,-32.170876,-29.388083,160.39104574067264,102.6432108083036,252.05479452054794,1.0,0.050606854,0.072557084,0.3506155303030303,-2.6863054e-06,0.08914595,1.0,0.7546485260770975,4,2,0.5,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\01.wav,خلاص,أحمد,أحمد_خلاص,-284.46094,101.70989,-161.41934,-580.0454,45.55904,69.62462,145.82791,-76.949615,-72.835945,36.347317,22.525055,-116.39055,67.12594,42.653336,124.22235,1.0640672,-44.583298,14.660835,-11.743607,-68.6634,-18.213058,38.913715,51.13269,-65.700356,-23.158037,18.977877,4.2203436,-54.430943,-14.824021,25.798195,32.462227,-45.987503,6.0322804,20.24503,-0.18328795,12.977785,-2.4095352,5.860043,3272.7316440426434,1433.614714126795,1673.5483512822864,5040.971790660511,-8.849097,-6.744064,-16.378817,-19.551262,-17.481789,198.7592848832557,96.1910430242769,251.37347447910477,1.0,0.103683285,0.092435785,0.268798828125,1.2237049e-05,0.14051706,0.8610756,0.9984580498866213,4,2,0.5,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\02.wav,خلاص,أحمد,أحمد_خلاص,-292.63852,122.100845,-155.511,-551.66125,18.652433,42.55472,101.45133,-23.498209,-45.06772,26.81031,9.559679,-84.32092,57.886505,39.20129,130.34326,-10.407019,-48.79464,19.869537,-1.8133259,-80.56561,-10.057339,33.197044,25.919538,-67.45213,-28.686916,25.369947,10.343534,-66.534515,5.7403665,17.924976,26.903229,-26.643238,5.4839225,24.588251,0.80741566,8.579161,-0.51264143,5.6273136,4113.803158900984,1293.1712015183166,1808.2030378123288,5957.41397633272,-13.695476,-16.282848,-21.352783,-25.38126,-25.34109,137.14482282546842,87.36076862650184,251.7056726182846,1.0,0.10150422,0.12132894,0.3762637867647059,7.2399407e-06,0.15936102,0.8109887,0.7779138321995465,4,2,0.5,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\1.wav,خلاص,أحمد,أحمد_خلاص,-431.48392,147.34583,-170.55138,-562.4175,3.6581342,58.101913,94.11127,-88.82214,-1.3662941,43.44666,78.75041,-84.24153,31.882942,40.641087,115.8224,-2.6968813,-31.125067,23.446987,-2.613752,-77.51382,8.114057,41.99278,83.13003,-64.20935,-27.982433,19.179071,4.0582905,-70.45009,10.343836,19.88833,46.052994,-28.736937,-2.8273757,19.979156,-2.2373269,8.319829,-0.75521994,9.693144,4573.659368817504,1767.9242801826858,1645.9887812516292,6051.298191236413,-28.221016,-31.397232,-36.379738,-38.910473,-40.0182,140.0506670315064,85.71027248594221,249.9365632415383,1.0,0.06126491,0.0894271,0.4186374830163043,-2.0256634e-06,0.10960122,0.6725878,1.0448979591836736,4,2,0.5,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\14.wav,خلاص,هيفاء,هيفاء_خلاص,-156.64624,118.673904,0.3389188,-381.08694,128.35356,21.048077,178.75426,97.50752,-51.88206,50.07644,34.298714,-112.87637,3.4268105,17.651506,27.36207,-24.546734,-46.911472,14.853991,-10.047753,-70.3497,7.7624216,13.589592,51.03714,-8.941271,-14.144437,11.067581,12.800758,-33.16549,-6.1943946,15.068949,24.380075,-25.177197,-10.9891615,6.7450647,-0.4613016,5.0668283,4.322459,3.6530375,1373.6179346465785,365.246487519287,1319.143761638009,2441.5576171875,11.324375,9.332844,11.656075,6.2389894,-5.0775614,170.37205234312225,49.96401864102411,214.65134920185218,1.0,0.28065047,0.22321321,0.06898716517857142,-7.119065e-05,0.36297083,1.0,0.8042630385487528,4,2,0.5,3
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\15.wav,خلاص,هيفاء,هيفاء_خلاص,-180.88307,85.04272,-75.224106,-386.4102,146.22034,45.89421,232.09464,85.18944,-37.18089,39.805595,29.882189,-107.430466,-24.743893,23.721876,6.6225524,-72.71048,-46.989,22.431835,1.2733942,-81.19702,18.849659,20.203758,61.179634,-19.87434,-23.563894,13.787831,3.9120631,-49.55416,-15.498857,18.895138,13.313213,-46.697212,-1.7033575,15.670397,-0.2717381,9.123292,0.812798,6.1751566,1455.1681974433932,447.21636005979985,1421.78948862811,3023.62060546875,9.761631,8.512766,10.984083,3.4360046,-2.7391942,245.92658383738728,66.14034025362774,234.06727004971304,1.0,0.2394366,0.18742275,0.0751953125,4.8181733e-05,0.30603558,1.0,0.962766439909297,4,2,0.5,3
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\16.wav,خلاص,هيفاء,هيفاء_خلاص,-90.62175,86.15627,11.531913,-317.02896,139.30142,24.6613,182.22856,84.44583,-54.14303,36.19572,16.809034,-109.490204,19.542,19.68622,63.120438,-36.417942,-58.742886,16.33132,-3.472743,-81.23833,2.4507096,13.619288,22.655756,-27.298462,-25.402632,16.303148,11.181412,-51.25477,-0.1423331,15.409916,18.103634,-37.28292,-1.0094128,17.68215,-0.36495104,5.2245936,0.629796,6.333325,1606.1936030327695,503.57908312846934,1594.5213016395514,3264.0262088260133,15.875363,13.186941,13.112012,4.2440658,-2.5325627,241.17381207926093,63.61533447092563,202.40424292585834,1.0,0.31288698,0.20231229,0.07444309543918919,0.0001568801,0.373081,1.0,0.8571428571428571,4,2,0.5,3
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\17.wav,خلاص,هيفاء,هيفاء_خلاص,-65.614845,52.32316,-9.097593,-205.06166,133.13289,26.93928,185.44122,88.29919,-70.97105,21.651613,-4.0606527,-101.59479,36.51184,26.84045,73.3569,-31.877363,-62.24029,15.806543,-18.501865,-91.82785,1.305716,13.314635,30.60972,-21.253162,-26.054228,15.212264,14.973992,-47.82054,-7.3586144,10.96871,17.410168,-29.124825,3.270169,11.300467,-0.24903403,4.825337,-1.918053,4.2408986,1800.309602899115,638.9219223663555,1518.1330946751248,3288.0634508634867,16.862701,16.560549,14.624655,5.5160007,1.1226737,224.5183062755811,84.69080951921956,251.78860690174074,1.0,0.32975653,0.13993916,0.11213764391447369,-8.812253e-06,0.36015305,1.0,0.8805895691609977,4,2,0.5,3
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\18.wav,خلاص,هيفاء,هيفاء_خلاص,-210.46219,82.05791,-87.39285,-354.82983,144.86882,52.6286,255.78955,87.10027,-10.069358,35.066223,49.595554,-84.63417,30.477505,42.57711,97.02495,-43.590065,-18.200844,21.97664,14.468561,-57.27483,15.265392,20.560728,53.88995,-32.903423,-14.439257,17.306566,7.9859343,-56.51494,-10.741753,22.326729,16.729136,-58.798737,-2.3749921,11.812765,-1.406576,8.182326,0.91677433,7.379101,1377.9903873834005,565.1447645624701,1585.9756941747385,2976.416015625,11.177981,2.138583,-5.7923546,-11.074387,-12.260643,184.93835680871655,55.577947562792104,165.2881022191882,1.0,0.17513472,0.14711553,0.05322265625,3.8929484e-06,0.22921413,1.0,1.133015873015873,4,2,0.5,3
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\19.wav,خلاص,هيفاء,هيفاء_خلاص,-109.150536,83.87583,0.3169507,-344.87955,129.65791,40.976192,204.33513,27.236107,-51.646664,39.78016,13.128619,-141.48068,50.59975,43.54929,114.62906,-22.685255,-57.40804,24.39427,4.248718,-104.015274,-0.12556751,14.021348,23.89473,-27.1679,-17.834114,12.62417,12.652958,-39.29679,-8.699914,10.121557,8.604092,-31.129522,-6.069698,12.004727,-0.25955242,6.636415,2.4750674,7.0841403,1925.1035859823987,849.3358997972348,1503.0792633049714,3446.6583251953125,13.7751875,11.081418,8.974081,-1.8190807,-3.930498,177.4946583204149,86.1727662731649,251.9829019810257,1.0,0.27066806,0.15137276,0.12541707356770834,8.0969934e-05,0.31356815,0.99917877,1.0919727891156463,4,2,0.5,3
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\2.wav,خلاص,أحمد,أحمد_خلاص,-352.44006,134.5884,-191.84364,-583.06885,22.262934,47.499737,104.039116,-38.555653,-41.97617,36.695675,14.3450985,-102.03136,50.70588,40.64052,126.697876,-3.2641587,-48.602406,23.24597,-4.901335,-78.72403,-9.450374,32.58007,29.87267,-67.15109,-29.305206,23.444843,14.311138,-64.71219,-12.579369,24.26167,18.783846,-56.54843,3.1735218,26.61133,0.7298323,9.695282,-0.6584216,7.8217087,4034.8444673457548,1318.719284933803,1786.0559823477788,5812.509897592905,-18.034449,-18.643822,-24.963205,-30.303797,-27.84574,158.14630400456088,94.29225331715145,249.41088105858168,1.0,0.070618875,0.09187793,0.37242662584459457,1.3150847e-06,0.1166728,0.5748557,0.8475283446712019,4,2,0.5,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\21.wav,خلاص,أسيل,أسيل_خلاص,-249.5989,144.50386,-104.94646,-505.7956,43.44091,48.18909,105.10463,-32.392197,-64.61551,33.023796,-0.46395737,-105.78884,10.502629,11.11008,35.960217,-12.462959,-65.27422,36.083485,12.72389,-108.74901,12.059759,14.072529,49.72647,-5.9666204,-34.75863,27.151283,15.362797,-77.40878,-30.882784,18.42439,-0.78185534,-57.072746,-0.25164768,36.322483,-2.2571456,9.5180435,-0.7814135,8.501963,3131.2547936388078,937.1269411721257,1835.2681294908523,5352.596028645833,-16.164394,-7.7457275,-10.353873,-11.958426,-12.765413,130.24478251015066,75.18559961926425,250.15081162240506,1.0,0.11121181,0.124600135,0.22804542824074073,1.0630686e-06,0.16996461,0.89553016,0.6053514739229024,4,2,0.5,4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\22.wav,خلاص,أسيل,أسيل_خلاص,-232.65695,110.065155,-121.462654,-444.13568,42.512115,61.837265,121.97302,-83.39778,-89.18549,46.111725,0.16829482,-144.65126,11.105128,28.403873,73.68205,-37.08855,-89.34211,29.858229,-33.688896,-118.65146,21.699226,14.078976,51.698303,-3.0930543,-16.525936,12.849656,0.20667836,-47.19635,-37.700153,21.89763,5.4658833,-64.41818,-7.3669105,27.821987,-11.602053,10.015133,1.0343121,12.243458,3019.166550850345,1151.6821940563857,1682.5041057787628,4998.2666015625,-13.350734,-4.537971,-6.5105076,-4.0844502,-4.911932,132.5895016335893,78.28179154461571,229.6681499032286,1.0,0.124788955,0.111247286,0.21070498511904762,1.1355503e-06,0.16976666,0.8685773,0.47287981859410433,4,2,0.5,4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\29.wav,خلاص,وسام,وسام_خلاص,-175.23106,33.54207,-110.301315,-228.08557,132.92323,32.029335,178.6073,90.01282,-50.79024,26.322685,-17.433388,-117.49933,8.154567,21.560743,40.12655,-25.014797,-43.165646,30.405764,19.114758,-74.181366,4.677141,6.9733644,19.965185,-14.724251,-36.87094,8.825607,-22.2353,-55.441574,-13.14841,15.25471,16.384706,-40.555347,-2.731879,3.637886,-1.7443696,5.2951775,-2.7323494,6.1791897,1396.5212196706361,344.2322842176915,1407.278065446778,2596.54541015625,13.320068,8.790643,9.846206,-0.5597617,-2.2929456,262.1676806051319,9.115582685224355,33.66390522546388,1.0,0.20455371,0.133567,0.06471761067708333,2.0101534e-05,0.24512929,1.0,0.5556916099773243,4,2,0.5,5
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\3.wav,خلاص,أحمد,أحمد_خلاص,-261.0631,126.88185,-137.39629,-506.93677,27.878641,56.415897,109.16034,-40.126926,-42.421432,31.728651,19.660965,-79.057236,58.604477,33.655113,108.13422,-3.4564655,-33.92538,14.611169,-6.024559,-56.103447,-7.5091605,34.36697,31.695164,-57.03013,-41.54495,21.703985,-17.308073,-82.690384,-2.583364,17.204124,21.053844,-27.620197,6.4583716,25.461805,1.0498681,11.071726,-2.2649233,5.897026,3816.4527808783873,1547.6657795919632,1756.3531982500747,5495.15380859375,-8.709044,-10.327928,-18.722075,-24.03718,-17.66592,164.11908334609606,106.76572692018007,251.81253621564716,1.0,0.12832567,0.13496354,0.3255072699652778,-2.840911e-06,0.18753523,0.8399676,0.8243537414965987,4,2,0.5,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\4.wav,خلاص,أحمد,أحمد_خلاص,-329.08072,140.87727,-163.89195,-539.44696,23.403927,48.64854,106.424736,-56.508427,-35.672695,33.63734,14.60291,-91.16606,59.403885,42.318806,123.0993,-4.1235385,-29.651983,14.000344,-5.7227993,-51.408978,-9.942568,31.285835,28.80811,-61.25094,-26.76072,22.313324,4.5979853,-76.21847,-10.644189,21.403002,19.343851,-40.08084,0.11995203,23.546,1.3057628,9.88353,0.54548824,5.9942713,3921.056984778983,1455.5686283547377,1808.1837291023746,5726.519031059452,-14.855582,-16.843658,-26.20197,-28.782644,-25.040775,181.81964478611025,110.49911815954334,252.05479452054794,1.0,0.095615454,0.11947831,0.3523604230182927,4.863889e-07,0.15396553,0.8841252,0.940453514739229,4,2,0.5,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\5.wav,خلاص,أحمد,أحمد_خلاص,-266.44913,123.23498,-155.22235,-570.331,51.472656,62.584763,142.2274,-45.633904,-52.128975,33.208004,12.484306,-107.43677,68.20287,34.802967,121.27176,1.9926538,-42.836258,12.905858,-10.921297,-62.394016,-17.781939,37.181484,36.337593,-67.564606,-45.960754,28.692152,-11.077026,-98.86943,-13.3242235,19.826778,23.732864,-47.27277,9.872377,23.59298,1.4990542,13.369097,-2.5517108,6.4153914,3461.55234957256,1588.1314973977196,1727.0539133934176,5231.113413217905,-5.836938,-5.1344075,-17.481115,-24.118011,-17.420643,192.1710665821361,90.5149196391135,243.3735228713981,1.0,0.10925432,0.088403486,0.28871938344594594,6.0983725e-06,0.14248572,1.0,0.8359637188208616,4,2,0.5,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\6.wav,خلاص,أحمد,أحمد_خلاص,-235.55238,121.33922,-126.29647,-534.5211,35.088337,55.197193,107.28691,-34.60712,-53.017365,29.819021,12.078184,-94.54499,68.48283,28.399902,111.50638,8.279214,-49.704556,14.258362,-17.84784,-73.32857,-6.0674944,33.208782,34.126587,-57.248573,-53.875504,30.10748,-14.357154,-98.00914,0.81928426,18.778194,26.633373,-34.579433,12.529593,20.864761,2.2334714,12.173638,-2.4245663,4.789861,3879.186430912249,1557.753070376303,1863.2316695199074,5793.104553222656,-6.559486,-5.3540654,-15.077924,-21.301853,-14.268957,168.9932185891409,105.39910283936233,250.4367835756904,1.0,0.12574634,0.092233576,0.3476409912109375,-7.839291e-06,0.15732533,0.94750565,0.7314739229024944,4,2,0.5,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\7.wav,خلاص,عاصم,عاصم_خلاص,-176.76558,63.908527,-84.11396,-353.96118,103.12936,25.811962,156.52966,59.581303,-79.451645,37.57199,-1.8552934,-151.21869,-16.015692,33.43634,69.17886,-57.811077,-65.08937,18.809708,-19.172184,-93.62297,14.736899,12.146547,28.097786,-9.190857,-34.831944,19.893055,11.039152,-62.55555,-15.4836,10.620469,3.2314243,-30.444717,-4.011943,16.064352,-0.0628984,6.5995383,-1.227902,9.172339,1860.5443340382924,311.31875375399727,1678.740078520513,3373.0865478515625,1.2490207,4.3509746,6.659885,2.6992276,0.27411363,192.8684278998571,77.39795900662868,248.607754173588,1.0,0.14736983,0.11227141,0.09375,4.583419e-05,0.18601787,0.86391354,0.5531519274376417,4,2,0.5,2
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خمسة\21.wav,خمسة,أسيل,أسيل_خمسة,-222.00229,158.56425,-75.95784,-548.7379,85.9937,47.24171,156.36308,-0.01964649,-64.22962,46.76781,20.631956,-142.79828,15.13586,22.70684,48.159325,-37.885193,-58.56256,41.00213,29.41561,-102.734055,14.240734,13.644777,55.40039,-16.574415,-34.27324,36.79899,30.480469,-84.03994,-32.825203,20.645075,9.90764,-77.29344,-13.900601,23.72703,-6.2399125,11.736584,2.921316,8.2373295,2547.3076380885086,1104.238754546757,1874.4603456222153,4773.193359375,-2.5079696,-2.7009885,-7.4507976,-8.31173,-6.4146376,185.13386530941008,86.65863258788033,251.10759297289863,1.0,0.11494892,0.087887704,0.18425958806818182,-2.9994288e-05,0.14500967,1.0,0.7634013605442177,4,1,0.25,4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خمسة\22.wav,خمسة,أسيل,أسيل_خمسة,-266.2392,153.734,-87.8981,-558.4586,83.52004,46.88065,158.19894,-7.639592,-60.87561,48.583477,17.284056,-133.33861,17.485706,24.151562,70.65919,-22.550924,-43.799515,29.90331,23.534966,-81.06929,14.86998,14.42894,42.55839,-20.40483,-45.773396,31.719776,17.223965,-88.348114,-42.56464,22.474812,2.1090107,-90.841,-0.16451597,34.770123,-0.09438787,12.457834,0.7737671,9.458023,2444.493816531708,896.342809659396,1845.5310270500577,4737.843017578125,-5.273799,-2.9459069,-12.8670225,-12.006001,-8.012824,194.60161005006762,74.77520597276121,244.79425902966784,1.0,0.110932305,0.099146664,0.1646484375,1.8685585e-06,0.15047768,0.8687759,0.9079818594104309,4,1,0.25,4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خمسة\23.wav,خمسة,أسيل,أسيل_خمسة,-251.51424,154.27415,-120.48047,-556.91003,75.791176,40.327858,143.53308,-0.7096356,-57.742035,44.317646,47.233772,-114.76371,26.51359,20.481312,58.795456,-20.946503,-45.883095,29.502928,20.74931,-85.11983,15.532814,9.334268,34.82933,-4.380314,-49.50071,31.604073,12.612848,-85.27151,-28.712818,15.486155,9.999786,-48.241375,-0.72025234,31.638027,-0.46303266,10.350486,0.4565251,8.829317,2575.768755841944,1044.080041019957,1992.2382911442553,5088.7744140625,-1.5670664,-2.080961,-10.80182,-12.565495,-9.552181,211.4649871703302,68.4470953118817,248.27341888628115,1.0,0.11449134,0.09319817,0.15348307291666666,1.2656817e-05,0.14904875,0.7350593,1.025079365079365,4,1,0.25,4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خمسة\24.wav,خمسة,أسيل,أسيل_خمسة,-229.39183,157.84001,-92.3105,-552.624,80.858025,42.78358,152.14026,-5.113965,-52.63251,37.393272,27.586885,-100.48665,26.854261,25.161346,65.16599,-17.515839,-47.01991,28.954153,18.699982,-81.32924,16.484236,13.963977,50.05577,-9.160286,-55.42706,32.839542,19.42305,-94.987656,-28.848804,14.77917,6.554799,-46.868263,0.42598802,34.49113,0.24756943,10.854751,0.14153336,9.261204,2590.795229782147,1107.2308300077639,2043.8540446274167,5229.142622514205,0.8381268,1.0783753,-11.48414,-11.093673,-9.308747,243.36369946650294,56.791179919168805,240.99644370806388,1.0,0.14311455,0.10586551,0.14423162286931818,-2.9555233e-06,0.1781414,1.0,1.0202267573696144,4,1,0.25,4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خمسة\25.wav,خمسة,أسيل,أسيل_خمسة,-230.79584,111.86814,-93.881584,-531.679,78.8688,32.77441,120.35339,-4.343096,-59.065933,35.170223,7.7816334,-110.01903,28.706223,17.98228,61.202057,-2.596271,-45.033215,28.764019,15.996468,-85.12091,8.057044,6.149558,23.587204,-8.914274,-53.203075,27.722212,12.722665,-95.92551,-37.71393,10.747985,0.34201133,-50.20387,6.5155535,28.634491,3.0854676,8.029492,-0.41571376,8.518869,2287.2447333511177,777.7656242266771,1856.5131765477233,4553.349609375,0.68083745,3.883721,-9.631494,-9.273456,-6.075874,254.1559595388488,48.681674169389666,236.40319943545651,1.0,0.122788675,0.097722955,0.11877790178571429,-2.7513686e-06,0.15764031,1.0,0.8054421768707483,4,1,0.25,4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خمسة\7.wav,خمسة,عاصم,عاصم_خمسة,-266.61487,108.6308,-129.2004,-490.12793,41.314552,23.504257,76.21004,0.0,-59.02775,37.38387,8.518914,-112.39126,3.6850567,20.791418,33.957157,-43.158504,-46.14368,29.077682,10.132139,-92.911255,3.3997753,8.034353,25.058577,-14.296061,-64.80201,26.669197,0.0,-90.90225,-28.824978,14.264774,0.0,-57.75654,-12.235657,22.88316,-1.0959458,5.647487,3.5488842,9.218184,2752.8362000105867,1022.4002282349678,1917.0047017759314,5196.100837953629,-13.374468,-0.03913338,-5.6503634,-13.802954,-7.801352,208.2095535580211,57.91299153692415,248.4514991803061,1.0,0.12655218,0.13776107,0.1780493951612903,9.0273045e-07,0.18966097,0.9101481,0.7005442176870749,4,1,0.25,2
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خمسة\21.wav,خمسة,أسيل,أسيل_خمسة,-222.00229,158.56425,-75.95784,-548.7379,85.9937,47.24171,156.36308,-0.01964649,-64.22962,46.76781,20.631956,-142.79828,15.13586,22.70684,48.159325,-37.885193,-58.56256,41.00213,29.41561,-102.734055,14.240734,13.644777,55.40039,-16.574415,-34.27324,36.79899,30.480469,-84.03994,-32.825203,20.645075,9.90764,-77.29344,-13.900601,23.72703,-6.2399125,11.736584,2.921316,8.2373295,2547.3076380885086,1104.238754546757,1874.4603456222153,4773.193359375,-2.5079696,-2.7009885,-7.4507976,-8.31173,-6.4146376,185.13386530941008,86.65863258788033,251.10759297289863,1.0,0.11494892,0.087887704,0.18425958806818182,-2.9994288e-05,0.14500967,1.0,0.7634013605442177,4,1,0.25,4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خمسة\22.wav,خمسة,أسيل,أسيل_خمسة,-266.2392,153.734,-87.8981,-558.4586,83.52004,46.88065,158.19894,-7.639592,-60.87561,48.583477,17.284056,-133.33861,17.485706,24.151562,70.65919,-22.550924,-43.799515,29.90331,23.534966,-81.06929,14.86998,14.42894,42.55839,-20.40483,-45.773396,31.719776,17.223965,-88.348114,-42.56464,22.474812,2.1090107,-90.841,-0.16451597,34.770123,-0.09438787,12.457834,0.7737671,9.458023,2444.493816531708,896.342809659396,1845.5310270500577,4737.843017578125,-5.273799,-2.9459069,-12.8670225,-12.006001,-8.012824,194.60161005006762,74.77520597276121,244.79425902966784,1.0,0.110932305,0.099146664,0.1646484375,1.8685585e-06,0.15047768,0.8687759,0.9079818594104309,4,1,0.25,4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خمسة\23.wav,خمسة,أسيل,أسيل_خمسة,-251.51424,154.27415,-120.48047,-556.91003,75.791176,40.327858,143.53308,-0.7096356,-57.742035,44.317646,47.233772,-114.76371,26.51359,20.481312,58.795456,-20.946503,-45.883095,29.502928,20.74931,-85.11983,15.532814,9.334268,34.82933,-4.380314,-49.50071,31.604073,12.612848,-85.27151,-28.712818,15.486155,9.999786,-48.241375,-0.72025234,31.638027,-0.46303266,10.350486,0.4565251,8.829317,2575.768755841944,1044.080041019957,1992.2382911442553,5088.7744140625,-1.5670664,-2.080961,-10.80182,-12.565495,-9.552181,211.4649871703302,68.4470953118817,248.27341888628115,1.0,0.11449134,0.09319817,0.15348307291666666,1.2656817e-05,0.14904875,0.7350593,1.025079365079365,4,1,0.25,4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خمسة\24.wav,خمسة,أسيل,أسيل_خمسة,-229.39183,157.84001,-92.3105,-552.624,80.858025,42.78358,152.14026,-5.113965,-52.63251,37.393272,27.586885,-100.48665,26.854261,25.161346,65.16599,-17.515839,-47.01991,28.954153,18.699982,-81.32924,16.484236,13.963977,50.05577,-9.160286,-55.42706,32.839542,19.42305,-94.987656,-28.848804,14.77917,6.554799,-46.868263,0.42598802,34.49113,0.24756943,10.854751,0.14153336,9.261204,2590.795229782147,1107.2308300077639,2043.8540446274167,5229.142622514205,0.8381268,1.0783753,-11.48414,-11.093673,-9.308747,243.36369946650294,56.791179919168805,240.99644370806388,1.0,0.14311455,0.10586551,0.14423162286931818,-2.9555233e-06,0.1781414,1.0,1.0202267573696144,4,1,0.25,4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خمسة\25.wav,خمسة,أسيل,أسيل_خمسة,-230.79584,111.86814,-93.881584,-531.679,78.8688,32.77441,120.35339,-4.343096,-59.065933,35.170223,7.7816334,-110.01903,28.706223,17.98228,61.202057,-2.596271,-45.033215,28.764019,15.996468,-85.12091,8.057044,6.149558,23.587204,-8.914274,-53.203075,27.722212,12.722665,-95.92551,-37.71393,10.747985,0.34201133,-50.20387,6.5155535,28.634491,3.0854676,8.029492,-0.41571376,8.518869,2287.2447333511177,777.7656242266771,1856.5131765477233,4553.349609375,0.68083745,3.883721,-9.631494,-9.273456,-6.075874,254.1559595388488,48.681674169389666,236.40319943545651,1.0,0.122788675,0.097722955,0.11877790178571429,-2.7513686e-06,0.15764031,1.0,0.8054421768707483,4,1,0.25,4
